2.0,1,38.5,66.0,28.0,1.0,2.0,5.0,4.0,1.0,3.0,5.0,45.0,8.4,2.0,2
1.0,1,39.2,88.0,20.0,4.0,1.0,3.0,2.0,1.0,4.0,2.0,50.0,85.0,3.0,2
2.0,1,38.3,40.0,24.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,33.0,6.7,1.0,2
1.0,2,39.1,164.0,84.0,6.0,2.0,2.0,4.0,2.0,3.0,5.0,48.0,7.2,2.0,1
2.0,1,38.136,71.26666666666667,30.16393442622951,3.0,1.0,2.0,2.0,1.0,3.0,3.0,45.88652482269504,23.58628158844765,1.0,2
1.0,1,37.9,48.0,16.0,1.0,1.0,3.0,3.0,1.0,3.0,5.0,37.0,7.0,1.0,1
1.0,1,38.136,60.0,30.16393442622951,1.0,1.0,3.0,2.0,1.0,3.0,4.0,44.0,8.3,2.0,1
2.0,1,38.136,80.0,36.0,3.0,1.0,4.0,4.0,1.0,3.0,5.0,38.0,6.2,3.0,1
2.0,2,38.3,90.0,30.16393442622951,1.0,1.0,5.0,1.0,1.0,3.0,5.0,40.0,6.2,1.0,2
1.0,1,38.1,66.0,12.0,5.0,1.0,3.0,1.0,1.0,2.0,5.0,44.0,6.0,1.0,1
2.0,1,39.1,72.0,52.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,50.0,7.8,1.0,1
1.0,1,37.2,42.0,12.0,1.0,1.0,3.0,3.0,1.0,4.0,5.0,45.88652482269504,7.0,1.0,2
2.0,2,38.0,92.0,28.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,37.0,6.1,2.0,2
1.0,1,38.2,76.0,28.0,1.0,1.0,3.0,1.0,2.0,4.0,4.0,46.0,81.0,1.0,1
1.0,1,37.6,96.0,48.0,4.0,1.0,5.0,3.0,3.0,4.0,5.0,45.0,6.8,2.0,1
1.0,2,38.136,128.0,36.0,4.0,2.0,4.0,3.0,1.0,4.0,5.0,53.0,7.8,2.0,2
1.0,1,37.6,64.0,21.0,2.0,1.0,2.0,1.0,1.0,2.0,5.0,40.0,7.0,1.0,1
2.0,1,39.4,110.0,35.0,6.0,1.0,3.0,3.0,1.0,4.0,5.0,55.0,8.7,1.0,2
1.0,1,39.9,72.0,60.0,5.0,2.0,5.0,4.0,1.0,4.0,4.0,46.0,6.1,1.0,1
2.0,1,38.4,48.0,16.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,49.0,6.8,1.0,2
1.0,1,38.6,42.0,34.0,4.0,1.0,2.0,1.0,1.0,1.0,5.0,48.0,7.2,1.0,1
1.0,1,38.1,60.0,12.0,3.0,1.0,3.0,3.0,2.0,4.0,5.0,51.0,65.0,1.0,1
1.0,1,38.3,72.0,30.0,3.0,2.0,3.0,3.0,1.0,3.0,5.0,43.0,7.0,1.0,1
1.0,1,37.8,48.0,12.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,37.0,5.5,1.0,2
2.0,1,37.7,48.0,30.16393442622951,1.0,1.0,1.0,1.0,1.0,4.0,5.0,45.0,76.0,1.0,2
2.0,1,37.7,96.0,30.0,4.0,2.0,5.0,4.0,2.0,4.0,5.0,66.0,7.5,2.0,1
2.0,1,37.2,108.0,12.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0,52.0,8.2,3.0,1
1.0,1,37.2,60.0,30.16393442622951,1.0,1.0,3.0,3.0,1.0,4.0,5.0,43.0,6.6,1.0,1
1.0,1,38.136,100.0,30.0,4.0,2.0,5.0,4.0,3.0,4.0,4.0,52.0,6.6,1.0,1
2.0,1,38.136,104.0,24.0,3.0,2.0,4.0,3.0,3.0,4.0,2.0,73.0,8.4,3.0,1
2.0,1,38.3,112.0,16.0,5.0,2.0,3.0,1.0,2.0,4.0,5.0,51.0,6.0,3.0,2
1.0,1,37.8,72.0,30.16393442622951,1.0,1.0,5.0,1.0,1.0,1.0,1.0,56.0,80.0,1.0,1
2.0,1,38.6,52.0,30.16393442622951,1.0,1.0,3.0,2.0,1.0,1.0,3.0,32.0,6.6,1.0,2
1.0,1,38.136,88.0,30.16393442622951,6.0,2.0,5.0,3.0,3.0,4.0,5.0,63.0,6.5,2.0,1
2.0,1,38.0,60.0,12.0,3.0,1.0,3.0,1.0,1.0,2.0,2.0,47.0,7.0,1.0,2
1.0,1,38.136,120.0,30.16393442622951,4.0,1.0,4.0,4.0,1.0,4.0,5.0,52.0,67.0,3.0,1
2.0,1,38.136,120.0,30.16393442622951,4.0,2.0,5.0,4.0,1.0,4.0,5.0,60.0,6.5,2.0,1
1.0,1,37.9,60.0,15.0,4.0,2.0,5.0,4.0,2.0,4.0,5.0,65.0,7.5,1.0,1
2.0,1,37.5,48.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,37.0,6.5,1.0,2
1.0,1,38.9,80.0,44.0,3.0,2.0,2.0,3.0,2.0,3.0,1.0,54.0,6.5,2.0,1
2.0,1,37.2,84.0,48.0,5.0,2.0,4.0,2.0,2.0,2.0,1.0,73.0,5.5,2.0,2
2.0,1,38.6,46.0,30.16393442622951,2.0,1.0,1.0,2.0,1.0,4.0,2.0,49.0,9.1,1.0,2
1.0,1,37.4,84.0,36.0,3.0,2.0,3.0,2.0,1.0,4.0,5.0,45.88652482269504,23.58628158844765,2.0,1
2.0,1,38.136,71.26666666666667,30.16393442622951,3.0,1.0,1.0,1.0,1.0,2.0,2.0,43.0,7.7,1.0,2
2.0,1,40.3,114.0,36.0,1.0,2.0,2.0,3.0,1.0,1.0,5.0,57.0,8.1,3.0,1
1.0,2,38.6,160.0,20.0,5.0,1.0,3.0,4.0,1.0,4.0,5.0,38.0,23.58628158844765,2.0,1
1.0,1,38.136,64.0,36.0,2.0,1.0,5.0,3.0,2.0,4.0,5.0,42.0,7.7,2.0,1
1.0,1,38.136,71.26666666666667,20.0,3.0,1.0,5.0,3.0,1.0,4.0,4.0,53.0,5.9,2.0,1
2.0,1,38.136,96.0,30.16393442622951,3.0,2.0,5.0,4.0,2.0,4.0,5.0,60.0,23.58628158844765,2.0,1
2.0,1,38.5,60.0,30.16393442622951,1.0,1.0,1.0,2.0,1.0,1.0,1.0,44.0,7.7,1.0,2
2.0,1,38.2,130.0,16.0,4.0,2.0,2.0,4.0,1.0,4.0,5.0,65.0,82.0,3.0,2
1.0,1,39.0,64.0,36.0,4.0,2.0,3.0,2.0,2.0,4.0,5.0,44.0,7.5,1.0,1
1.0,1,38.136,60.0,36.0,3.0,1.0,3.0,2.0,1.0,3.0,4.0,26.0,72.0,1.0,1
2.0,1,37.9,72.0,30.16393442622951,5.0,2.0,3.0,1.0,3.0,3.0,4.0,58.0,74.0,1.0,1
2.0,1,38.4,54.0,24.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,49.0,7.2,1.0,2
2.0,1,37.0,60.0,20.0,1.0,1.0,3.0,3.0,2.0,4.0,4.0,43.0,7.6,3.0,1
1.0,1,37.8,48.0,28.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,46.0,5.9,1.0,2
1.0,1,38.1,52.0,24.0,5.0,1.0,4.0,1.0,3.0,1.0,5.0,54.0,7.5,2.0,1
1.0,1,37.6,38.0,20.0,1.0,1.0,3.0,2.0,1.0,3.0,5.0,37.0,68.0,1.0,1
2.0,1,38.7,52.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,77.0,1.0,2
1.0,1,38.136,71.26666666666667,30.16393442622951,3.0,3.0,5.0,3.0,2.0,4.0,5.0,46.0,5.9,2.0,1
1.0,1,37.5,96.0,18.0,6.0,2.0,3.0,2.0,3.0,4.0,4.0,69.0,8.9,1.0,1
1.0,1,36.4,98.0,35.0,4.0,1.0,4.0,2.0,1.0,4.0,4.0,47.0,6.4,2.0,1
1.0,1,37.3,40.0,30.16393442622951,1.0,1.0,2.0,2.0,1.0,3.0,5.0,36.0,23.58628158844765,1.0,1
1.0,2,38.1,100.0,80.0,2.0,1.0,3.0,1.0,1.0,1.0,5.0,36.0,5.7,1.0,1
1.0,1,38.0,71.26666666666667,24.0,6.0,2.0,5.0,4.0,1.0,4.0,5.0,68.0,7.8,2.0,1
1.0,1,37.8,60.0,80.0,2.0,2.0,2.0,3.0,2.0,4.0,5.0,40.0,4.5,1.0,1
2.0,1,38.0,54.0,30.0,3.0,3.0,3.0,2.0,2.0,4.0,4.0,45.0,6.2,1.0,2
1.0,1,38.136,88.0,40.0,4.0,2.0,5.0,3.0,1.0,4.0,5.0,50.0,7.7,2.0,1
2.0,1,39.0,64.0,40.0,5.0,1.0,3.0,2.0,1.0,3.0,3.0,42.0,7.5,1.0,2
2.0,1,38.3,42.0,10.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,38.0,61.0,1.0,2
2.0,1,40.3,114.0,36.0,1.0,2.0,2.0,3.0,1.0,1.0,5.0,57.0,8.1,2.0,1
2.0,1,38.8,50.0,20.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,42.0,6.2,1.0,2
2.0,1,38.136,71.26666666666667,30.16393442622951,1.0,1.0,5.0,3.0,1.0,4.0,5.0,38.0,6.5,2.0,1
2.0,1,37.5,48.0,30.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,48.0,8.6,1.0,2
1.0,1,37.3,48.0,20.0,2.0,1.0,3.0,3.0,1.0,3.0,5.0,41.0,69.0,1.0,1
2.0,1,38.136,84.0,36.0,3.0,1.0,3.0,1.0,1.0,3.0,2.0,44.0,8.5,1.0,1
1.0,1,38.1,88.0,32.0,4.0,1.0,2.0,3.0,3.0,4.0,5.0,55.0,60.0,3.0,2
2.0,1,37.7,44.0,40.0,3.0,1.0,1.0,2.0,1.0,1.0,5.0,41.0,60.0,1.0,2
2.0,1,39.6,108.0,51.0,6.0,2.0,2.0,3.0,2.0,3.0,5.0,59.0,8.0,1.0,2
1.0,2,38.0,140.0,68.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,39.0,5.3,1.0,1
1.0,1,37.8,52.0,24.0,3.0,1.0,4.0,1.0,3.0,2.0,5.0,48.0,6.6,2.0,1
1.0,1,38.136,70.0,36.0,3.0,2.0,2.0,2.0,1.0,4.0,5.0,36.0,7.3,1.0,1
2.0,1,37.3,50.0,32.0,3.0,1.0,1.0,2.0,1.0,1.0,5.0,44.0,7.0,1.0,2
1.0,1,38.7,60.0,32.0,2.0,2.0,4.0,4.0,1.0,4.0,5.0,53.0,64.0,3.0,1
1.0,2,38.4,84.0,40.0,2.0,1.0,3.0,3.0,1.0,4.0,5.0,36.0,6.6,2.0,1
1.0,1,38.136,70.0,16.0,5.0,2.0,2.0,2.0,1.0,4.0,5.0,60.0,7.5,2.0,1
1.0,1,38.3,40.0,16.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,38.0,58.0,1.0,1
1.0,1,38.136,40.0,30.16393442622951,1.0,1.0,1.0,1.0,1.0,4.0,5.0,39.0,56.0,1.0,1
1.0,1,38.4,44.0,24.0,4.0,1.0,5.0,3.0,1.0,4.0,5.0,50.0,77.0,1.0,1
2.0,1,38.136,71.26666666666667,40.0,1.0,1.0,3.0,2.0,1.0,4.0,5.0,45.0,70.0,1.0,2
1.0,1,38.0,44.0,12.0,1.0,1.0,3.0,3.0,1.0,4.0,5.0,42.0,65.0,1.0,1
2.0,1,39.5,71.26666666666667,30.16393442622951,4.0,2.0,3.0,3.0,3.0,4.0,5.0,45.88652482269504,6.7,3.0,1
1.0,1,36.5,78.0,30.0,1.0,1.0,5.0,1.0,1.0,4.0,5.0,34.0,75.0,1.0,1
2.0,1,38.1,56.0,20.0,2.0,1.0,1.0,1.0,1.0,4.0,5.0,46.0,70.0,1.0,2
1.0,1,39.4,54.0,66.0,2.0,1.0,2.0,2.0,1.0,3.0,4.0,39.0,6.0,1.0,1
1.0,1,38.3,80.0,40.0,6.0,2.0,4.0,1.0,2.0,1.0,4.0,67.0,10.2,3.0,1
2.0,1,38.7,40.0,28.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,39.0,62.0,1.0,2
1.0,1,38.2,64.0,24.0,3.0,1.0,4.0,3.0,1.0,4.0,4.0,45.0,7.5,2.0,1
2.0,1,37.6,48.0,20.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,37.0,5.5,3.0,1
1.0,1,38.0,42.0,68.0,1.0,1.0,3.0,2.0,2.0,4.0,4.0,41.0,7.6,1.0,1
1.0,1,38.7,71.26666666666667,30.16393442622951,3.0,1.0,5.0,2.0,1.0,4.0,5.0,33.0,6.5,1.0,1
1.0,1,37.4,50.0,32.0,1.0,1.0,4.0,1.0,1.0,1.0,5.0,45.0,7.9,1.0,1
1.0,1,37.4,84.0,20.0,3.0,1.0,2.0,3.0,1.0,4.0,5.0,31.0,61.0,3.0,2
1.0,1,38.4,49.0,30.16393442622951,1.0,1.0,3.0,1.0,1.0,4.0,5.0,44.0,7.6,1.0,1
2.0,1,37.6,88.0,36.0,1.0,1.0,3.0,2.0,3.0,4.0,5.0,44.0,6.0,2.0,1
