1.0,0.0,0.520833333333333,0.2027027027027027,0.22727272727272727,0.0,0.5,1.0,1.0,0.0,0.6666666666666667,1.0,0.5774647887323944,0.059509918319719954,0.5,2
0.0,0.0,0.666666666666667,0.35135135135135137,0.13636363636363638,0.6000000000000001,0.0,0.5,0.3333333333333333,0.0,1.0,0.25,0.647887323943662,0.9533255542590432,1.0,2
1.0,0.0,0.4791666666666661,0.02702702702702703,0.1818181818181818,0.4000000000000001,0.0,0.5,0.0,0.0,0.0,0.0,0.4084507042253521,0.03967327887981331,0.0,2
0.0,1.0,0.645833333333333,0.8648648648648649,0.8636363636363636,1.0000000000000002,0.5,0.25,1.0,0.5,0.6666666666666667,1.0,0.6197183098591549,0.04550758459743291,0.5,1
1.0,0.0,0.4450000000000003,0.2382882882882883,0.25186289120715355,0.4000000000000001,0.0,0.25,0.3333333333333333,0.0,0.6666666666666667,0.5,0.5899510538407752,0.23671273732144282,0.0,2
0.0,0.0,0.39583333333333304,0.08108108108108109,0.09090909090909091,0.0,0.0,0.5,0.6666666666666667,0.0,0.6666666666666667,1.0,0.4647887323943662,0.04317386231038507,0.0,1
0.0,0.0,0.4450000000000003,0.16216216216216217,0.25186289120715355,0.0,0.0,0.5,0.3333333333333333,0.0,0.6666666666666667,0.75,0.5633802816901409,0.05834305717619605,0.5,1
1.0,0.0,0.4450000000000003,0.2972972972972973,0.31818181818181823,0.4000000000000001,0.0,0.75,1.0,0.0,0.6666666666666667,1.0,0.4788732394366198,0.0338389731621937,1.0,1
1.0,1.0,0.4791666666666661,0.36486486486486486,0.25186289120715355,0.0,0.0,1.0,0.0,0.0,0.6666666666666667,1.0,0.5070422535211268,0.0338389731621937,0.0,2
0.0,0.0,0.4375,0.2027027027027027,0.04545454545454544,0.8,0.0,0.5,0.0,0.0,0.3333333333333333,1.0,0.5633802816901409,0.03150525087514586,0.0,1
1.0,0.0,0.645833333333333,0.24324324324324326,0.5,0.2,0.0,0.25,0.3333333333333333,0.0,1.0,0.75,0.647887323943662,0.05250875145857643,0.0,1
0.0,0.0,0.2500000000000009,0.040540540540540515,0.04545454545454544,0.0,0.0,0.5,0.6666666666666667,0.0,1.0,1.0,0.5899510538407752,0.04317386231038507,0.0,2
1.0,1.0,0.41666666666666696,0.37837837837837845,0.22727272727272727,0.2,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.4647887323943662,0.03267211201866978,0.5,2
0.0,0.0,0.4583333333333339,0.27027027027027034,0.22727272727272727,0.0,0.0,0.5,0.0,0.5,1.0,0.75,0.5915492957746479,0.9066511085180864,0.0,1
0.0,0.0,0.3333333333333339,0.40540540540540543,0.4545454545454545,0.6000000000000001,0.0,1.0,0.6666666666666667,1.0,1.0,1.0,0.5774647887323944,0.04084014002333722,0.5,1
0.0,1.0,0.4450000000000003,0.6216216216216217,0.31818181818181823,0.6000000000000001,0.5,0.75,0.6666666666666667,0.0,1.0,1.0,0.6901408450704225,0.05250875145857643,0.5,2
0.0,0.0,0.3333333333333339,0.1891891891891892,0.14772727272727273,0.2,0.0,0.25,0.0,0.0,0.3333333333333333,1.0,0.5070422535211268,0.04317386231038507,0.0,1
1.0,0.0,0.708333333333333,0.5,0.3068181818181819,1.0000000000000002,0.0,0.5,0.6666666666666667,0.0,1.0,1.0,0.7183098591549295,0.06301050175029171,0.0,2
0.0,0.0,0.8125000000000009,0.24324324324324326,0.5909090909090909,0.8,0.5,1.0,1.0,0.0,1.0,0.75,0.5915492957746479,0.03267211201866978,0.0,1
1.0,0.0,0.4999999999999991,0.08108108108108109,0.09090909090909091,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.6338028169014084,0.04084014002333722,0.0,2
0.0,0.0,0.541666666666667,0.040540540540540515,0.2954545454545454,0.6000000000000001,0.0,0.25,0.0,0.0,0.0,1.0,0.6197183098591549,0.04550758459743291,0.0,1
